Id,Title,Body,Tags,CreationDate
"901706","Squid proxy not working when upgrade to 3.5","<p>Please someone help. I've spent 2 weeks trying to get proxy script that was always used on a different server with 128 ips working on the new server with 253 ips.</p>

<pre><code>acl manager proto cache_object
acl localhost src 127.0.0.1/32
acl to_localhost dst 127.0.0.0/8 0.0.0.0/32 ::1
acl localnet src 10.0.0.0/8 # RFC1918 possible internal network
acl localnet src 172.16.0.0/12 # RFC1918 possible internal network
acl localnet src 192.168.0.0/16 # RFC1918 possible internal network
acl localnet src fc00::/7 # RFC 4193 local private network range
acl localnet src fe80::/10 # RFC 4291 link-local (directly plugged) machines

acl SSL_ports port 443
acl Safe_ports port 80 # http
acl Safe_ports port 21 # ftp
acl Safe_ports port 443 # https
acl Safe_ports port 70 # gopher
acl Safe_ports port 210 # wais
acl Safe_ports port 1025-65535 # unregistered ports
acl Safe_ports port 280 # http-mgmt
acl Safe_ports port 488 # gss-http
acl Safe_ports port 591 # filemaker
acl Safe_ports port 777 # multiling http
acl CONNECT method CONNECT


http_access allow manager localhost
http_access deny manager

# http_access deny !Safe_ports
# http_access deny CONNECT !SSL_ports
# http_access deny all

http_access allow localnet
http_access allow localhost

# hierarchy_stoplist cgi-bin ?



# Uncomment and adjust the following to add a disk cache directory.
cache_dir ufs /var/spool/squid 300 16 256
coredump_dir /var/spool/squid

 refresh_pattern ^ftp:           1440    20%     10080
 refresh_pattern ^gopher:        1440    0%      1440
 refresh_pattern -i (/cgi-bin/|\?) 0     0%      0
 refresh_pattern .               0       20%     4320

 auth_param basic program /usr/lib/squid3/basic_ncsa_auth

 auth_param basic children 5
 auth_param basic realm Squid proxy-caching web server
 auth_param basic credentialsttl 2 hours
 acl ncsa_auth proxy_auth REQUIRED
 http_access allow ncsa_auth

# http_port 3000 

http_port 164.163.XXX.2:3000 intercept name=3000
http_port 164.163.XXX.3:3000 intercept name=3001


acl ip1 myportname 3000
acl ip2 myportname 3001

tcp_outgoing_address 164.163.XXX.2 ip1
tcp_outgoing_address 164.163.XXX.3 ip2



forwarded_for off

#request_header_access Allow allow all
#request_header_access Authorization allow all
#request_header_access WWW-Authenticate allow all
#request_header_access Proxy-Authorization allow all
#request_header_access Proxy-Authenticate allow all
#request_header_access Cache-Control allow all
#request_header_access Content-Encoding allow all
#request_header_access Content-Length allow all
#request_header_access Content-Type allow all
#request_header_access Date allow all
#request_header_access Expires allow all
#request_header_access Host allow all
#request_header_access If-Modified-Since allow all
#request_header_access Last-Modified allow all
#request_header_access Location allow all
#request_header_access Pragma allow all
#request_header_access Accept allow all
#request_header_access Accept-Charset allow all
#request_header_access Accept-Encoding allow all
#request_header_access Accept-Language allow all
#request_header_access Content-Language allow all
#request_header_access Mime-Version allow all
#request_header_access Retry-After allow all
#request_header_access Title allow all
#request_header_access Connection allow all
#request_header_access Proxy-Connection allow all
#request_header_access User-Agent allow all
#request_header_access Cookie allow all
#request_header_access All deny all
</code></pre>

<p>After a week I got 128 proxies working on squid 3.1 but was told to do compile of squid 3.5 with the following configure options for 253 proxies to work on the same server:</p>

<p>configure options: '--build=x86_64-redhat-linux-gnu' '--host=x86_64-redhat-linux-gnu' '--target=x86_64-redhat-linux-gnu' '--program-prefix=' '--prefix=/usr' '--exec-prefix=/usr' '--bindir=/usr/bin' '--sbindir=/usr/sbin' '--sysconfdir=/etc' '--datadir=/usr/share' '--includedir=/usr/include' '--libdir=/usr/lib64' '--libexecdir=/usr/libexec' '--sharedstatedir=/var/lib' '--mandir=/usr/share/man' '--infodir=/usr/share/info' '--verbose' '--exec_prefix=/usr' '--libexecdir=/usr/lib64/squid' '--localstatedir=/var' '--datadir=/usr/share/squid' '--sysconfdir=/etc/squid' '--with-logdir=$(localstatedir)/log/squid' '--with-pidfile=$(localstatedir)/run/squid.pid' '--disable-dependency-tracking' '--enable-follow-x-forwarded-for' '--enable-auth' '--enable-auth-basic=DB,LDAP,NCSA,NIS,PAM,POP3,RADIUS,SASL,SMB,getpwnam' '--enable-auth-ntlm=smb_lm,fake' '--enable-auth-digest=file,LDAP' '--enable-auth-negotiate=kerberos,wrapper' '--enable-external-acl-helpers=wbinfo_group,kerberos_ldap_group' '--enable-cache-digests' '--enable-cachemgr-hostname=localhost' '--enable-delay-pools' '--enable-epoll' '--enable-icap-client' '--enable-ident-lookups' '--enable-linux-netfilter' '--enable-removal-policies=heap,lru' '--enable-snmp' '--enable-storeio=aufs,diskd,ufs,rock' '--enable-wccpv2' '--enable-esi' '--enable-ssl-crtd' '--enable-icmp' '--with-aio' '--with-default-user=squid' '--with-filedescriptors=16384' '--with-dl' '--with-openssl' '--with-pthreads' '--with-included-ltdl' '--disable-arch-native' '--without-nettle' 'build_alias=x86_64-redhat-linux-gnu' 'host_alias=x86_64-redhat-linux-gnu' 'target_alias=x86_64-redhat-linux-gnu' 'CFLAGS=-O2 -g -pipe -Wall -Wp,-D_FORTIFY_SOURCE=2 -fexceptions -fstack-protector --param=ssp-buffer-size=4 -m64 -mtune=generic' 'CXXFLAGS=-O2 -g -pipe -Wall -Wp,-D_FORTIFY_SOURCE=2 -fexceptions -fstack-protector --param=ssp-buffer-size=4 -m64 -mtune=generic -fPIC' 'PKG_CONFIG_PATH=:/usr/lib64/pkgconfig:/usr/share/pkgconfig' '--enable-ltdl-convenience' 'CXXFLAGS=-DMAXTCPLISTENPORTS=256'</p>

<p>Can someone please help me because IDK what the proxy script is really doing with:</p>

<p>http_port 164.163.XXX.2:3000 intercept name=3000
http_port 164.163.XXX.3:3000 intercept name=3001</p>

<p>acl ip1 myportname 3000
acl ip2 myportname 3001</p>

<p>tcp_outgoing_address 164.163.XXX.2 ip1
tcp_outgoing_address 164.163.XXX.3 ip2</p>

<p>Right now, on squid 3.5 I cant get any of them to work anymore.</p>
","<squid>","2018-03-15 00:54:24"
"764402","How to route all client traffic without setting it's gateway","<p>I've 3 devices where for some reasons I cannot change their default gateway and neither their ip and netmask.</p>

<p>All the devices has the following ip: 169.254.11.22 and netmask 255.255.255.0</p>

<p>I want to put a router for each client to ""change"" their visible ip address and then forward the port 80 of the router to port 80 of the internal client.</p>

<p>Actually that solution doesn't work because I cannot set the client gateway.</p>

<p>Does exists a device or some software to install on ddwrt routers that allow me to force the gateway of the traffic generated by the clients?</p>

<p>The only solution I've found by now is to estabilish an ssh tunnel and the forward the ports but that cannot be a solution to be used in a production environment.. </p>
","<router><port-forwarding><gateway>","2016-03-17 17:08:53"
"834661","smtp relay shows temporary lookup failure","<p>We deploy a new smtp relay server in ubuntu. When send test email from the root the mail flows properly. But when we use it as relay server it shows ""temporary lookup failure""</p>

<p>Where should we need to config in the postfix. Need some help. Here is our postfixs main.cf file</p>

<pre><code>#myorigin = /etc/mailname

smtpd_banner = $myhostname ESMTP $mail_name (Ubuntu)
biff = no

# appending .domain is the MUA's job.
append_dot_mydomain = no

# Uncomment the next line to generate ""delayed mail"" warnings
#delay_warning_time = 4h

readme_directory = no
# TLS parameters
smtpd_tls_cert_file=/etc/ssl/certs/ssl-cert-snakeoil.pem
smtpd_tls_key_file=/etc/ssl/private/ssl-cert-snakeoil.key
smtpd_use_tls=yes
smtpd_tls_session_cache_database = btree:${data_directory}/smtpd_scache
smtp_tls_session_cache_database = btree:${data_directory}/smtp_scache

# See /usr/share/doc/postfix/TLS_README.gz in the postfix-doc package for
# information on enabling SSL in the smtp client.

smtpd_relay_restrictions = permit_mynetworks permit_sasl_authenticated defer_unauth_destination
mydomain = efftelsolutions.net
myhostname = netexsmtp.efftelsolutions.net
alias_maps = hash:/etc/aliases
alias_database = hash:/etc/aliases
myorigin = /etc/mailname
mydestination = $myhostname, smtp.solutions.net, localhost.solutions.net, , localhost
relayhost =
mynetworks = 127.0.0.0/8 88.82.175.33/27 88.82.175.225 88.82.175.65/27
mailbox_command = procmail -a ""$EXTENSION""
mailbox_size_limit = 0
recipient_delimiter = +
inet_interfaces = all
inet_protocols = all
</code></pre>
","<smtp>","2017-02-24 10:01:51"
"764479","Sending many record on client startup. Nginx 502 bad gateway too many open files","<p>I have nodejs app that sending > 800 mongodb documents on client startup (execute only when a client access my app for the first time).</p>

<p>Nginx as reverse proxy in front of node server.</p>

<p><strong>App server spec</strong></p>

<ul>
<li>Digital Ocean</li>
<li>CentOS 7.2</li>
<li>2GB Ram</li>
<li>2CPU</li>
</ul>

<p><strong>MongoDB server spec</strong></p>

<ul>
<li>Digital Ocean</li>
<li>Ubuntu 14.04</li>
<li>512 RAM</li>
<li>1 CPU</li>
</ul>

<p>nginx -v // nginx version: nginx/1.8.1</p>

<p><strong>nginx config</strong></p>

<pre><code>user  nginx;
worker_processes  2;
worker_rlimit_nofile 100480;

error_log  /var/log/nginx/error.log;

pid        /run/nginx.pid;

events {
  worker_connections  1024;
}

http {
  include   /etc/nginx/mime.types;
  default_type  application/octet-stream;

  log_format  main  '$remote_addr - $remote_user [$time_local] ""$request"" '
  '$status $body_bytes_sent ""$http_referer"" '
  '""$http_user_agent"" ""$http_x_forwarded_for""';

  access_log  /var/log/nginx/access.log  main;

  sendfile        on;

  index   index.html index.htm;

  server {
    server_name 128.199.139.xxx;

    root /var/www/myapp/bundle/public;

    module_app_type node;

    module_startup_file main.js;

    module_env_var MONGO_URL mongodb://{username}:{password}@128.199.139.xxx:27017/;

    module_env_var ROOT_URL http://128.199.139.xxx;

    location / {
      proxy_pass http://128.199.139.xxx;
      proxy_http_version 1.1;

      #proxy_set_header X-Forwarded-For $proxy_add_x_forwarded_for;
      #proxy_set_header X-Real-IP $remote_addr;

      # pass the host header - http://wiki.nginx.org/HttpProxyModule#proxy_pass
      #proxy_set_header Host $host;

      # WebSocket proxying - from http://nginx.org/en/docs/http/websocket.html
      proxy_set_header Upgrade ""upgrade"";
      proxy_set_header Connection $http_upgrade;

      #add_header 'Access-Control-Allow-Origin' '*';
    }
  }

  server {
    listen       80 default_server;
    server_name  localhost;
    root         /usr/share/nginx/html;

    #charset koi8-r;

    #access_log  /var/log/nginx/host.access.log  main;

    # Load configuration files for the default server block.
    include /etc/nginx/default.d/*.conf;

    location / {
    }

    # redirect server error pages to the static page /40x.html
    #
    error_page  404              /404.html;
    location = /40x.html {
    }

    # redirect server error pages to the static page /50x.html
    #
    error_page   500 502 503 504  /50x.html;
    location = /50x.html {
    }
  }
}
</code></pre>

<p><strong>Error Log</strong></p>

<p>Below error log:</p>

<pre><code>2016/03/17 09:46:00 [crit] 10295#0: accept4() failed (24: Too many open files)
2016/03/17 09:46:01 [crit] 10295#0: accept4() failed (24: Too many open files)
2016/03/17 09:46:01 [crit] 10295#0: accept4() failed (24: Too many open files)
.....many duplicate error as above
2016/03/17 09:47:35 [error] 10295#0: *4064 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 128.199.139.160, server: 128.199.139.1$
2016/03/17 09:47:35 [alert] 10295#0: accept4() failed (9: Bad file descriptor)
[ 2016-03-17 09:53:47.8144 10403/7f2833c9a700 age/Ust/UstRouterMain.cpp:422 ]: Signal received. Gracefully shutting down... (send signal 2 more time(s) to force shutdown)
[ 2016-03-17 09:53:47.8145 10403/7f2839500880 age/Ust/UstRouterMain.cpp:492 ]: Received command to shutdown gracefully. Waiting until all clients have disconnected...
[ 2016-03-17 09:53:47.8146 10403/7f2833c9a700 Ser/Server.h:464 ]: [UstRouter] Shutdown finished
2016/03/17 09:54:11 [alert] 10549#0: 1024 worker_connections are not enough
2016/03/17 09:54:11 [error] 10549#0: *1021 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 128.199.139.160, server: 128.199.139.1$
2016/03/17 09:54:12 [alert] 10549#0: 1024 worker_connections are not enough
2016/03/17 09:54:12 [error] 10549#0: *2043 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 128.199.139.160, server: 128.199.139.1$
2016/03/17 11:43:20 [alert] 10549#0: 1024 worker_connections are not enough
2016/03/17 11:43:20 [error] 10549#0: *3069 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 128.199.139.160, server: 128.199.139.1$
2016/03/17 13:49:54 [error] 10549#0: *3071 open() ""/usr/share/nginx/html/robots.txt"" failed (2: No such file or directory), client: 180.97.106.xx, server: localhost, request: ""GET
</code></pre>

<p>Appreciated for any help or clue</p>

<p><strong>PROBLEM</strong></p>

<p>The problem is I'm getting following error according to above setup:</p>

<ul>
<li>Too many open files</li>
<li>worker_connections are not enough</li>
<li>(104: Connection reset by peer) while reading response header from upstream</li>
</ul>

<p>How to solve this issue? Thanks</p>
","<nginx><mongodb><node.js><meteor>","2016-03-17 22:28:49"
"834723","do I have to upgrade all servers to 2016 at once?","<p>Do I?</p>

<p>Currently, we have a mix of 2003, 2008, 2008R2 and 2012.
I want to move to 2016 AD for DCs only.
I'm going to purchase CALs and Server 2016 Standard licenses.</p>

<p>I assume not?</p>

<p>Thanks for any help!!</p>
","<active-directory><windows-server-2003><upgrade><windows-server-2016>","2017-02-24 15:08:49"
"764498","How to do ""dynamic apex"" right in DNS/BIND?","<blockquote>
<p>I want to retain dynamic control of the apex, but not break standard
handling of other RRs (NS, MX).</p>
</blockquote>
<h2>Context</h2>
<p>A domain name (<em>exampleA.net</em>) is controlled by the domain owner (via the domain registrar). The website shall be placed in <em>exampleB.net</em> cloud.</p>
<p>I want to use dynamic addressing (not calling it CNAME at this point), so the system doesn't stall waiting for the manual update of &quot;A&quot;s in the registrar records.</p>
<p>A complete &quot;NS&quot; zone delegation is not applicable.</p>
<p>The logical, simple configuration, which is invalid:</p>
<pre><code>@   CNAME exampleB.net.
www CNAME exampleB.net.
@   MX    mx
@   NS    ns0
; ...setting the SOA, A's
</code></pre>
<h2>&quot;Can't do, breaches RFC&quot;</h2>
<p>CNAME per the <a href=""https://www.rfc-editor.org/rfc/rfc2181"" rel=""nofollow noreferrer"">RFC 2181</a> simply forbids you multiple RRs, barring you to use apex-CNAMEs, because of SOA and NS.</p>
<p>The <a href=""http://www.rfc-editor.org/rfc/rfc1912.txt"" rel=""nofollow noreferrer"">&quot;dns error&quot; rfc 1912</a> calls this practice <em>&quot;often attempted by inexperienced administrators&quot;.</em></p>
<p>Well, I doubt that was true even in 1996, it was just the need for a &quot;dynamic&quot; RR (which CNAME is believed to be, but it's not, for these very reasons).</p>
<p>In fact, it's a fundamental flaw of the domain-naming-system. Besides the inception of the holy apex, it really messes up the www.appendectomy. I'm not taking the &quot;canonical no&quot; for an answer here.</p>
<blockquote>
<p>it can be accomplished using a preprocessor such as m4 on your host
files.</p>
</blockquote>
<p>Yeah, right...</p>
<h2>Real World Issues</h2>
<p>BIND with file-based zones will complain and fail a zonecheck if you try this. But using the <strong>DLZ will pass</strong> and work, as described. Other DNS software might or might not accept this, or they use some special types (ANAME, ALIAS) for this.</p>
<p>Still, if you manage to pull this off, you have been warned.</p>
<p>The headache starts when queries of any types for <em>exampleA.net</em> will <strong>sometimes</strong> get resolved as <em>CNAME exampleB.net.</em> instead of the configured record.</p>
<p>That might work, will usually fail, or worse, for example in some MTAs lead to the change/redelivery of mail@exampleA.net to mail@exampleB.net</p>
<h2>Incomplete Solutions</h2>
<p>Instead of a compliant failure, the recommended workaround is, by setting (delegating) the RR into the CNAME'd record itself.</p>
<p>If you also manage the particular sub-system, you can &quot;pipe&quot; it:</p>
<pre><code>exampleB.net. MX mx.exampleB.net.
</code></pre>
<p>or you can &quot;bounce it back&quot;:</p>
<pre><code>; pointing the apex CNAME to a more specific exampleA.exampleB.net.

exampleA.exampleB.net. MX mx.exampleA.net.
</code></pre>
<p>That's a hotfix at best, <strong>doesn't solve the dynamics</strong> and leaves the zone exposed to stale configurations and migration booby traps.</p>
<p><strong>Related questions</strong><br />
<a href=""https://stackoverflow.com/questions/656009/how-to-overcome-root-domain-cname-restrictions"">https://stackoverflow.com/questions/656009/how-to-overcome-root-domain-cname-restrictions</a><br />
<a href=""https://serverfault.com/questions/608895/cname-in-bind"">CNAME in @ (BIND)</a><br />
<a href=""https://serverfault.com/questions/55528/set-root-domain-record-to-be-a-cname"">Set root domain record to be a CNAME</a></p>
","<domain-name-system><bind><cname-record><dns-zone>","2016-03-18 01:12:59"
"764508","Zoneminder homepage not loading","<p>I'm trying to set up Zoneminder using <a href=""http://tuxradar.com/content/build-your-own-surveillance-zoneminder#null"" rel=""nofollow noreferrer"">this tutorial</a>.</p>

<p>I've started with even installing Ubuntu Server (14.04), so it's a fresh install.</p>

<p>The first problem I came across might be relevant, so I'll mention it first: conf.d didn't exist, so the line </p>

<pre><code>sudo ln -s /etc/zm/apache.conf /etc/apache2/conf.d/zoneminder.conf
</code></pre>

<p>didn't work for me.  I just used mkdir to create the conf.d directory, based on something I read online.  This might be what's causing the problem (in which case, I still don't know how to fix it).</p>

<p>But I came to the first show-stopper problem at the part that says to go to ""zm"" in the browser (in my case, 192.168.1.155).  The Apache ""It works"" test page works fine, but 192.168.1.155/zm, it returns a 404 error.</p>

<p>Any idea on how to fix it?  I've already tried uninstalling and reinstalling php5-common.  (And I also reinstalled Zoneminder, of course, because php5-common is a dependency.)</p>
","<ubuntu-14.04>","2016-03-18 02:57:28"
"901853","Create a fake job for SGE to fill all nodes before launching a job that will run on complete nodes","<p>The problem of submitting jobs on SGE to run on complete nodes was addressed before in this forum. Several solutions have been suggested, one of which is to configure SGE to allow for the usage of the option -l excl=TRUE, another solution is to ask SGE for hard memory or load limits.</p>

<p>I'm using the cluster of my university for my master thesis, the parallel environment openmpi is configured with the fill-up strategy. Typically the nodes of the cluster contain 16 or 20 cores each, the problem is that some of the users instead of launching computations with a number of cores that is multiple of 16 (or 20), they launch their jobs with an arbitrary number of cores. As a result, when I launch a job with -pe openmpi 16, sometimes SGE will reserve the processors on 3 nodes (e.g. 6 + 1 + 10) which makes the computations very slow.</p>

<p>I asked the administrator to configure the cluster to allow for -l excl=TRUE but he refused to change the configuration before making tests (I don't know for how long).</p>

<p>Now I have a new idea that may allow me to have a similar result as (-l excl=TRUE) but without changing the cluster:</p>

<ol>
<li>Write a script that will scan the queue and estimate the number of cores that must be asked to SGE so that he fills all the running nodes and let only completely free nodes.</li>
<li>Launch a fake job with the computed number of cores that will wait for a certain amount of time.</li>
<li>launch my true job (e.g -pe openmpi 2*16=32).</li>
<li>Delete the fake job to allow other users to use its cores</li>
</ol>

<p>Can someone provide me an example of such code ?</p>
","<cluster>","2018-03-15 16:06:40"
"976473","Client can't authenticate to IIS site using Kerberos","<p>We have several IIS hosted sites using windows authentication. Some of our users can logon in one of the sites, but getting never-ending authentication challenge in another (the second one is used in an iframe of first). We found out that users that can't logon are using Kerberos authentication (others NTLM). All of the sites are using the same authorization settings (useAppPoolCredentials set to true). Thus users can access one site but can't access the second one with the same settings. App pool identity user is in the administrator group and IIS_IUSRS group. I also tried to use the domain user account to logon to site from VM and got same never-ending authentication prompt because of Kerberos. I've read Chiranth Ramaswamy's article about IIS authentication but unfortunately couldn't find solution to problem. Is there any way to solve the problem?</p>

<p>EDIT: We also have 2nd server with the same sites and settings.</p>

<p>EDIT2: I found out that I can logon if I'm using same domain user account if I <strong>don't</strong> write domain in login. Thus ""UserName"" works and ""DomainName\UserName"" doesn't</p>
","<active-directory><iis><windows-server-2012-r2><authentication><kerberos>","2019-07-24 08:18:02"
"764574","IPv6 + PTR + gmail returning error","<p>I have a problem with mail connected to gmail account. Every time when i wanna send mail i got that error:</p>

<blockquote>
  <p>Our system has detected that this message does not meet IPv6 sending guidelines regarding PTR records and authentication</p>
</blockquote>

<p>From server providoer i got IPv6 addreses: 2001:41D0:2:DFb7::/64</p>

<p>I add records to file piorkowski.pl.db:</p>

<pre><code>piorkowski.pl.   IN   AAAA   2001:41D0:2:DFb7::1
1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.7.b.f.d.2.0.0.0.0.d.1.4.1.0.0.2.ip6.arpa. IN PTR piorkowski.pl.
</code></pre>

<p>And on server provider i add reverse for IPv6.</p>

<p>Command</p>

<pre><code>dig AAAA piorkowski.pl +nocomments
</code></pre>

<p>return valid ip addres</p>

<p>the entire contents of piorkowski.pl.db:</p>

<pre><code>$TTL 14400
@       IN      SOA     ns318558.ovh.net.      hostmaster.piorkowski.pl. (
                                                2014072700
                                               14400
                                                3600
                                                1209600
                                                86400 )

piorkowski.pl.   14400   IN   NS   ns318558.ovh.net.
piorkowski.pl.   14400   IN   NS   sdns2.ovh.net.

*.piorkowski.pl.   14400   IN   A   188.165.23.11
ftp   14400   IN   A   188.165.23.11
localhost   14400   IN   A   127.0.0.1
mail   14400   IN   A   188.165.23.11
piorkowski.pl.   14400   IN   A   188.165.23.11
pop   14400   IN   A   188.165.23.11
smtp   14400   IN   A   188.165.23.11
www   14400   IN   A   188.165.23.11
piorkowski.pl.   14400   IN   AAAA   2001:41D0:2:DFb7::1
1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.7.b.f.d.2.0.0.0.0.d.1.4.1.0.0.2.ip6.arpa. IN     PTR piorkowski.pl.
piorkowski.pl.   14400   IN   MX   10 mail



piorkowski.pl.   14400   IN   TXT   ""v=spf1 a mx ip4:188.165.23.11 ~all""

localhost   14400   IN   AAAA   ::1
</code></pre>

<p>How stop quotes?</p>
","<centos><domain><ipv6><exim>","2016-03-18 11:24:52"
"834824","I faced this error after trying to install mongodb on ubuntu 16.10","<p>When trying to install mongodb on ubuntu 16.10</p>

<p>When I type this:</p>

<pre><code>$ sudo systemctl start mongodb
Failed to start mongodb.service: Unit mongodb.service is masked
</code></pre>

<p>I have followed all the steps on the following <a href=""http://www.digitalocean.com/community/tutorials/how-to-install-mongodb-on-ubuntu-16-04"" rel=""nofollow noreferrer"">link</a>.</p>
","<ubuntu><mongodb>","2017-02-24 22:32:38"
"903326","Resource group on google cloud console","<p>I want to know if a ""Resource group"" feature i.e. a logical container for a collection of resources that can be treated as one logical instance, which helps me to keep all the resource types like Virtual machine, Network interface, Public IP address,Storage account,Virtual network and gateway etc. for a particular resource under a single resource name; has been implemented on Google Cloud Platform. This feature has been implemented in Azure and AWS. </p>
","<google-cloud-platform>","2018-03-19 03:42:08"
"976935","Reinstalling the uninstalled packages using a bash script to make things back to normal","<p>Well, I created a bash script which seems to work on my situation. Here I have installed a random small program to catch other error messages &amp; saved it as ""<strong>ls.sh</strong>"" <em>filename</em>.</p>

<pre><code>for package in $(apt remove hello --purge 2&gt;&amp;1 |
 grep ""warning: files list file for package '"" |
 grep -Po ""[^'\n ]+'"" | grep -Po ""[^']+"");
 do apt-get install --reinstall ""$package"";
 done 
</code></pre>

<p>To solve this kinds of big time consuming problem:</p>

<pre><code>dpkg: warning: files list file for package 'package-name 1' missing; assuming package has no files currently installed
....
....
dpkg: warning: files list file for package 'package-name 2000' missing; assuming package has no files currently installed
</code></pre>

<p>Day by day, the number of ""packages"" to install decreases depending upon my internet speed and whether its SSD or HDD. We all know, fast internet + SDD = Less time. But that it's in my case. I have HDD and 500kbps download speed.</p>

<p>So every day I keep track of the number of the remaining packages to be installed in <a href=""https://pastebin.com/hruWCeYJ"" rel=""nofollow noreferrer"">this</a> way, where I read the last line number.</p>

<p><strong>Now my main problem is this:</strong></p>

<pre><code>pranav@inspiron-5548L:~/Documents/command$ sudo /bin/bash ls.sh

&lt;no output like it used to show before, but it is running though&gt;
</code></pre>

<p>where I clearly don't see what going on. No output whatsoever. Here can't keep track of remaining packages to be reinstalled since I don't see anything. <strong>Help me see it</strong>. <em>It seems to be running but waiting for all packages to be re-installed and then only say something.</em></p>
","<ubuntu><bash><package-management>","2019-07-27 07:29:03"
"764675","SCSI to SATA conversion","<p>I have Hitachi dk514c-38 drive, which is producing ticking sound. These drives not available anymore. Can I connect a SATA drive instead of this with some converter? 
I also want to know if these is some box or casing available to do this. </p>
","<scsi>","2016-03-18 19:43:22"
